sentence,label,group,source
The game the parents hate,0,ML,obj_rel_no_comp_across_inanim_all
The game the parents love,0,ML,obj_rel_no_comp_across_inanim_all
The song the guards like,0,ML,obj_rel_no_comp_across_inanim_all
The song the guards admire,0,ML,obj_rel_no_comp_across_inanim_all
The song the guards hate,0,ML,obj_rel_no_comp_across_inanim_all
The song the guards love,0,ML,obj_rel_no_comp_across_inanim_all
The song the chefs like,0,ML,obj_rel_no_comp_across_inanim_all
The song the chefs admire,0,ML,obj_rel_no_comp_across_inanim_all
The song the chefs hate,0,ML,obj_rel_no_comp_across_inanim_all
The song the chefs love,0,ML,obj_rel_no_comp_across_inanim_all
The song the architects like,0,ML,obj_rel_no_comp_across_inanim_all
The song the architects admire,0,ML,obj_rel_no_comp_across_inanim_all
The song the architects hate,0,ML,obj_rel_no_comp_across_inanim_all
The song the architects love,0,ML,obj_rel_no_comp_across_inanim_all
The song the skaters like,0,ML,obj_rel_no_comp_across_inanim_all
The song the skaters admire,0,ML,obj_rel_no_comp_across_inanim_all
The song the skaters hate,0,ML,obj_rel_no_comp_across_inanim_all
The song the skaters love,0,ML,obj_rel_no_comp_across_inanim_all
The song the dancers like,0,ML,obj_rel_no_comp_across_inanim_all
The song the dancers admire,0,ML,obj_rel_no_comp_across_inanim_all
The song the dancers hate,0,ML,obj_rel_no_comp_across_inanim_all
The song the dancers love,0,ML,obj_rel_no_comp_across_inanim_all
The song the ministers like,0,ML,obj_rel_no_comp_across_inanim_all
The song the ministers admire,0,ML,obj_rel_no_comp_across_inanim_all
The song the ministers hate,0,ML,obj_rel_no_comp_across_inanim_all
The song the ministers love,0,ML,obj_rel_no_comp_across_inanim_all
The song the taxi drivers like,0,ML,obj_rel_no_comp_across_inanim_all
The song the taxi drivers admire,0,ML,obj_rel_no_comp_across_inanim_all
The song the taxi drivers hate,0,ML,obj_rel_no_comp_across_inanim_all
The song the taxi drivers love,0,ML,obj_rel_no_comp_across_inanim_all
The song the assistants like,0,ML,obj_rel_no_comp_across_inanim_all
The song the assistants admire,0,ML,obj_rel_no_comp_across_inanim_all
The song the assistants hate,0,ML,obj_rel_no_comp_across_inanim_all
The song the assistants love,0,ML,obj_rel_no_comp_across_inanim_all
The song the executives like,0,ML,obj_rel_no_comp_across_inanim_all
The song the executives admire,0,ML,obj_rel_no_comp_across_inanim_all
The song the executives hate,0,ML,obj_rel_no_comp_across_inanim_all
The song the executives love,0,ML,obj_rel_no_comp_across_inanim_all
The song the parents like,0,ML,obj_rel_no_comp_across_inanim_all
The song the parents admire,0,ML,obj_rel_no_comp_across_inanim_all
The song the parents hate,0,ML,obj_rel_no_comp_across_inanim_all
The song the parents love,0,ML,obj_rel_no_comp_across_inanim_all
The picture the guards like,0,ML,obj_rel_no_comp_across_inanim_all
The picture the guards admire,0,ML,obj_rel_no_comp_across_inanim_all
The picture the guards hate,0,ML,obj_rel_no_comp_across_inanim_all
The picture the guards love,0,ML,obj_rel_no_comp_across_inanim_all
The picture the chefs like,0,ML,obj_rel_no_comp_across_inanim_all
The picture the chefs admire,0,ML,obj_rel_no_comp_across_inanim_all
The picture the chefs hate,0,ML,obj_rel_no_comp_across_inanim_all
The picture the chefs love,0,ML,obj_rel_no_comp_across_inanim_all
The picture the architects like,0,ML,obj_rel_no_comp_across_inanim_all
The picture the architects admire,0,ML,obj_rel_no_comp_across_inanim_all
The picture the architects hate,0,ML,obj_rel_no_comp_across_inanim_all
The picture the architects love,0,ML,obj_rel_no_comp_across_inanim_all
The picture the skaters like,0,ML,obj_rel_no_comp_across_inanim_all
The picture the skaters admire,0,ML,obj_rel_no_comp_across_inanim_all
The picture the skaters hate,0,ML,obj_rel_no_comp_across_inanim_all
The picture the skaters love,0,ML,obj_rel_no_comp_across_inanim_all
The picture the dancers like,0,ML,obj_rel_no_comp_across_inanim_all
The picture the dancers admire,0,ML,obj_rel_no_comp_across_inanim_all
The picture the dancers hate,0,ML,obj_rel_no_comp_across_inanim_all
The picture the dancers love,0,ML,obj_rel_no_comp_across_inanim_all
The picture the ministers like,0,ML,obj_rel_no_comp_across_inanim_all
The picture the ministers admire,0,ML,obj_rel_no_comp_across_inanim_all
The picture the ministers hate,0,ML,obj_rel_no_comp_across_inanim_all
The picture the ministers love,0,ML,obj_rel_no_comp_across_inanim_all
The picture the taxi drivers like,0,ML,obj_rel_no_comp_across_inanim_all
The picture the taxi drivers admire,0,ML,obj_rel_no_comp_across_inanim_all
The picture the taxi drivers hate,0,ML,obj_rel_no_comp_across_inanim_all
The picture the taxi drivers love,0,ML,obj_rel_no_comp_across_inanim_all
The picture the assistants like,0,ML,obj_rel_no_comp_across_inanim_all
The picture the assistants admire,0,ML,obj_rel_no_comp_across_inanim_all
The picture the assistants hate,0,ML,obj_rel_no_comp_across_inanim_all
The picture the assistants love,0,ML,obj_rel_no_comp_across_inanim_all
The picture the executives like,0,ML,obj_rel_no_comp_across_inanim_all
The picture the executives admire,0,ML,obj_rel_no_comp_across_inanim_all
The picture the executives hate,0,ML,obj_rel_no_comp_across_inanim_all
The picture the executives love,0,ML,obj_rel_no_comp_across_inanim_all
The picture the parents like,0,ML,obj_rel_no_comp_across_inanim_all
The picture the parents admire,0,ML,obj_rel_no_comp_across_inanim_all
The picture the parents hate,0,ML,obj_rel_no_comp_across_inanim_all
The picture the parents love,0,ML,obj_rel_no_comp_across_inanim_all
The painting the guards like,0,ML,obj_rel_no_comp_across_inanim_all
The painting the guards admire,0,ML,obj_rel_no_comp_across_inanim_all
The painting the guards hate,0,ML,obj_rel_no_comp_across_inanim_all
The painting the guards love,0,ML,obj_rel_no_comp_across_inanim_all
The painting the chefs like,0,ML,obj_rel_no_comp_across_inanim_all
The painting the chefs admire,0,ML,obj_rel_no_comp_across_inanim_all
The painting the chefs hate,0,ML,obj_rel_no_comp_across_inanim_all
The painting the chefs love,0,ML,obj_rel_no_comp_across_inanim_all
The painting the architects like,0,ML,obj_rel_no_comp_across_inanim_all
The painting the architects admire,0,ML,obj_rel_no_comp_across_inanim_all
The painting the architects hate,0,ML,obj_rel_no_comp_across_inanim_all
The painting the architects love,0,ML,obj_rel_no_comp_across_inanim_all
The painting the skaters like,0,ML,obj_rel_no_comp_across_inanim_all
The painting the skaters admire,0,ML,obj_rel_no_comp_across_inanim_all
The painting the skaters hate,0,ML,obj_rel_no_comp_across_inanim_all
The painting the skaters love,0,ML,obj_rel_no_comp_across_inanim_all
The painting the dancers like,0,ML,obj_rel_no_comp_across_inanim_all
The painting the dancers admire,0,ML,obj_rel_no_comp_across_inanim_all
The painting the dancers hate,0,ML,obj_rel_no_comp_across_inanim_all
The painting the dancers love,0,ML,obj_rel_no_comp_across_inanim_all
The painting the ministers like,0,ML,obj_rel_no_comp_across_inanim_all
The painting the ministers admire,0,ML,obj_rel_no_comp_across_inanim_all
The painting the ministers hate,0,ML,obj_rel_no_comp_across_inanim_all
The painting the ministers love,0,ML,obj_rel_no_comp_across_inanim_all
The painting the taxi drivers like,0,ML,obj_rel_no_comp_across_inanim_all
The painting the taxi drivers admire,0,ML,obj_rel_no_comp_across_inanim_all
The painting the taxi drivers hate,0,ML,obj_rel_no_comp_across_inanim_all
The painting the taxi drivers love,0,ML,obj_rel_no_comp_across_inanim_all
The painting the assistants like,0,ML,obj_rel_no_comp_across_inanim_all
The painting the assistants admire,0,ML,obj_rel_no_comp_across_inanim_all
The painting the assistants hate,0,ML,obj_rel_no_comp_across_inanim_all
The painting the assistants love,0,ML,obj_rel_no_comp_across_inanim_all
The painting the executives like,0,ML,obj_rel_no_comp_across_inanim_all
The painting the executives admire,0,ML,obj_rel_no_comp_across_inanim_all
The painting the executives hate,0,ML,obj_rel_no_comp_across_inanim_all
The painting the executives love,0,ML,obj_rel_no_comp_across_inanim_all
The painting the parents like,0,ML,obj_rel_no_comp_across_inanim_all
The painting the parents admire,0,ML,obj_rel_no_comp_across_inanim_all
The painting the parents hate,0,ML,obj_rel_no_comp_across_inanim_all
The painting the parents love,0,ML,obj_rel_no_comp_across_inanim_all
The novel the guards like,0,ML,obj_rel_no_comp_across_inanim_all
The novel the guards admire,0,ML,obj_rel_no_comp_across_inanim_all
The novel the guards hate,0,ML,obj_rel_no_comp_across_inanim_all
The novel the guards love,0,ML,obj_rel_no_comp_across_inanim_all
The novel the chefs like,0,ML,obj_rel_no_comp_across_inanim_all
The novel the chefs admire,0,ML,obj_rel_no_comp_across_inanim_all
The novel the chefs hate,0,ML,obj_rel_no_comp_across_inanim_all
The novel the chefs love,0,ML,obj_rel_no_comp_across_inanim_all
The novel the architects like,0,ML,obj_rel_no_comp_across_inanim_all
The novel the architects admire,0,ML,obj_rel_no_comp_across_inanim_all
The novel the architects hate,0,ML,obj_rel_no_comp_across_inanim_all
The novel the architects love,0,ML,obj_rel_no_comp_across_inanim_all
The novel the skaters like,0,ML,obj_rel_no_comp_across_inanim_all
The novel the skaters admire,0,ML,obj_rel_no_comp_across_inanim_all
The novel the skaters hate,0,ML,obj_rel_no_comp_across_inanim_all
The novel the skaters love,0,ML,obj_rel_no_comp_across_inanim_all
The novel the dancers like,0,ML,obj_rel_no_comp_across_inanim_all
The novel the dancers admire,0,ML,obj_rel_no_comp_across_inanim_all
The novel the dancers hate,0,ML,obj_rel_no_comp_across_inanim_all
The novel the dancers love,0,ML,obj_rel_no_comp_across_inanim_all
The novel the ministers like,0,ML,obj_rel_no_comp_across_inanim_all
The novel the ministers admire,0,ML,obj_rel_no_comp_across_inanim_all
The novel the ministers hate,0,ML,obj_rel_no_comp_across_inanim_all
The novel the ministers love,0,ML,obj_rel_no_comp_across_inanim_all
The novel the taxi drivers like,0,ML,obj_rel_no_comp_across_inanim_all
The novel the taxi drivers admire,0,ML,obj_rel_no_comp_across_inanim_all
The novel the taxi drivers hate,0,ML,obj_rel_no_comp_across_inanim_all
The novel the taxi drivers love,0,ML,obj_rel_no_comp_across_inanim_all
The novel the assistants like,0,ML,obj_rel_no_comp_across_inanim_all
The novel the assistants admire,0,ML,obj_rel_no_comp_across_inanim_all
The novel the assistants hate,0,ML,obj_rel_no_comp_across_inanim_all
The novel the assistants love,0,ML,obj_rel_no_comp_across_inanim_all
The novel the executives like,0,ML,obj_rel_no_comp_across_inanim_all
The novel the executives admire,0,ML,obj_rel_no_comp_across_inanim_all
The novel the executives hate,0,ML,obj_rel_no_comp_across_inanim_all
The novel the executives love,0,ML,obj_rel_no_comp_across_inanim_all
The novel the parents like,0,ML,obj_rel_no_comp_across_inanim_all
The novel the parents admire,0,ML,obj_rel_no_comp_across_inanim_all
The novel the parents hate,0,ML,obj_rel_no_comp_across_inanim_all
The novel the parents love,0,ML,obj_rel_no_comp_across_inanim_all
The poem the guards like,0,ML,obj_rel_no_comp_across_inanim_all
The poem the guards admire,0,ML,obj_rel_no_comp_across_inanim_all
The poem the guards hate,0,ML,obj_rel_no_comp_across_inanim_all
The poem the guards love,0,ML,obj_rel_no_comp_across_inanim_all
The poem the chefs like,0,ML,obj_rel_no_comp_across_inanim_all
The poem the chefs admire,0,ML,obj_rel_no_comp_across_inanim_all
The poem the chefs hate,0,ML,obj_rel_no_comp_across_inanim_all
The poem the chefs love,0,ML,obj_rel_no_comp_across_inanim_all
The poem the architects like,0,ML,obj_rel_no_comp_across_inanim_all
The poem the architects admire,0,ML,obj_rel_no_comp_across_inanim_all
The poem the architects hate,0,ML,obj_rel_no_comp_across_inanim_all
The poem the architects love,0,ML,obj_rel_no_comp_across_inanim_all
The poem the skaters like,0,ML,obj_rel_no_comp_across_inanim_all
The poem the skaters admire,0,ML,obj_rel_no_comp_across_inanim_all
The poem the skaters hate,0,ML,obj_rel_no_comp_across_inanim_all
The poem the skaters love,0,ML,obj_rel_no_comp_across_inanim_all
The poem the dancers like,0,ML,obj_rel_no_comp_across_inanim_all
The poem the dancers admire,0,ML,obj_rel_no_comp_across_inanim_all
The poem the dancers hate,0,ML,obj_rel_no_comp_across_inanim_all
The poem the dancers love,0,ML,obj_rel_no_comp_across_inanim_all
The poem the ministers like,0,ML,obj_rel_no_comp_across_inanim_all
The poem the ministers admire,0,ML,obj_rel_no_comp_across_inanim_all
The poem the ministers hate,0,ML,obj_rel_no_comp_across_inanim_all
The poem the ministers love,0,ML,obj_rel_no_comp_across_inanim_all
The poem the taxi drivers like,0,ML,obj_rel_no_comp_across_inanim_all
The poem the taxi drivers admire,0,ML,obj_rel_no_comp_across_inanim_all
The poem the taxi drivers hate,0,ML,obj_rel_no_comp_across_inanim_all
The poem the taxi drivers love,0,ML,obj_rel_no_comp_across_inanim_all
The poem the assistants like,0,ML,obj_rel_no_comp_across_inanim_all
The poem the assistants admire,0,ML,obj_rel_no_comp_across_inanim_all
The poem the assistants hate,0,ML,obj_rel_no_comp_across_inanim_all
The poem the assistants love,0,ML,obj_rel_no_comp_across_inanim_all
The poem the executives like,0,ML,obj_rel_no_comp_across_inanim_all
The poem the executives admire,0,ML,obj_rel_no_comp_across_inanim_all
The poem the executives hate,0,ML,obj_rel_no_comp_across_inanim_all
The poem the executives love,0,ML,obj_rel_no_comp_across_inanim_all
The poem the parents like,0,ML,obj_rel_no_comp_across_inanim_all
The poem the parents admire,0,ML,obj_rel_no_comp_across_inanim_all
The poem the parents hate,0,ML,obj_rel_no_comp_across_inanim_all
The poem the parents love,0,ML,obj_rel_no_comp_across_inanim_all
The show the guards like,0,ML,obj_rel_no_comp_across_inanim_all
The show the guards admire,0,ML,obj_rel_no_comp_across_inanim_all
The show the guards hate,0,ML,obj_rel_no_comp_across_inanim_all
The show the guards love,0,ML,obj_rel_no_comp_across_inanim_all
The show the chefs like,0,ML,obj_rel_no_comp_across_inanim_all
The show the chefs admire,0,ML,obj_rel_no_comp_across_inanim_all
The show the chefs hate,0,ML,obj_rel_no_comp_across_inanim_all
The show the chefs love,0,ML,obj_rel_no_comp_across_inanim_all
The show the architects like,0,ML,obj_rel_no_comp_across_inanim_all
The show the architects admire,0,ML,obj_rel_no_comp_across_inanim_all
The show the architects hate,0,ML,obj_rel_no_comp_across_inanim_all
The show the architects love,0,ML,obj_rel_no_comp_across_inanim_all
The show the skaters like,0,ML,obj_rel_no_comp_across_inanim_all
The show the skaters admire,0,ML,obj_rel_no_comp_across_inanim_all
The show the skaters hate,0,ML,obj_rel_no_comp_across_inanim_all
The show the skaters love,0,ML,obj_rel_no_comp_across_inanim_all
The show the dancers like,0,ML,obj_rel_no_comp_across_inanim_all
The show the dancers admire,0,ML,obj_rel_no_comp_across_inanim_all
The show the dancers hate,0,ML,obj_rel_no_comp_across_inanim_all
The show the dancers love,0,ML,obj_rel_no_comp_across_inanim_all
The show the ministers like,0,ML,obj_rel_no_comp_across_inanim_all
The show the ministers admire,0,ML,obj_rel_no_comp_across_inanim_all
The show the ministers hate,0,ML,obj_rel_no_comp_across_inanim_all
The show the ministers love,0,ML,obj_rel_no_comp_across_inanim_all
The show the taxi drivers like,0,ML,obj_rel_no_comp_across_inanim_all
The show the taxi drivers admire,0,ML,obj_rel_no_comp_across_inanim_all
The show the taxi drivers hate,0,ML,obj_rel_no_comp_across_inanim_all
The show the taxi drivers love,0,ML,obj_rel_no_comp_across_inanim_all
The show the assistants like,0,ML,obj_rel_no_comp_across_inanim_all
The show the assistants admire,0,ML,obj_rel_no_comp_across_inanim_all
The show the assistants hate,0,ML,obj_rel_no_comp_across_inanim_all
The show the assistants love,0,ML,obj_rel_no_comp_across_inanim_all
The show the executives like,0,ML,obj_rel_no_comp_across_inanim_all
The show the executives admire,0,ML,obj_rel_no_comp_across_inanim_all
The show the executives hate,0,ML,obj_rel_no_comp_across_inanim_all
The show the executives love,0,ML,obj_rel_no_comp_across_inanim_all
The show the parents like,0,ML,obj_rel_no_comp_across_inanim_all
The show the parents admire,0,ML,obj_rel_no_comp_across_inanim_all
The show the parents hate,0,ML,obj_rel_no_comp_across_inanim_all
The show the parents love,0,ML,obj_rel_no_comp_across_inanim_all
The movie the guard likes,0,ML,obj_rel_no_comp_across_inanim_all
The movie the guard admires,0,ML,obj_rel_no_comp_across_inanim_all
The movie the guard hates,0,ML,obj_rel_no_comp_across_inanim_all
The movie the guard loves,0,ML,obj_rel_no_comp_across_inanim_all
The movie the chef likes,0,ML,obj_rel_no_comp_across_inanim_all
The movie the chef admires,0,ML,obj_rel_no_comp_across_inanim_all
The movie the chef hates,0,ML,obj_rel_no_comp_across_inanim_all
The movie the chef loves,0,ML,obj_rel_no_comp_across_inanim_all
The movie the architect likes,0,ML,obj_rel_no_comp_across_inanim_all
The movie the architect admires,0,ML,obj_rel_no_comp_across_inanim_all
The movie the architect hates,0,ML,obj_rel_no_comp_across_inanim_all
The movie the architect loves,0,ML,obj_rel_no_comp_across_inanim_all
The movie the skater likes,0,ML,obj_rel_no_comp_across_inanim_all
The movie the skater admires,0,ML,obj_rel_no_comp_across_inanim_all
The movie the skater hates,0,ML,obj_rel_no_comp_across_inanim_all
The movie the skater loves,0,ML,obj_rel_no_comp_across_inanim_all
The movie the dancer likes,0,ML,obj_rel_no_comp_across_inanim_all
The movie the dancer admires,0,ML,obj_rel_no_comp_across_inanim_all
The movie the dancer hates,0,ML,obj_rel_no_comp_across_inanim_all
The movie the dancer loves,0,ML,obj_rel_no_comp_across_inanim_all
The movie the minister likes,0,ML,obj_rel_no_comp_across_inanim_all
The movie the minister admires,0,ML,obj_rel_no_comp_across_inanim_all
The movie the minister hates,0,ML,obj_rel_no_comp_across_inanim_all
The movie the minister loves,0,ML,obj_rel_no_comp_across_inanim_all
The movie the taxi driver likes,0,ML,obj_rel_no_comp_across_inanim_all
The movie the taxi driver admires,0,ML,obj_rel_no_comp_across_inanim_all
The movie the taxi driver hates,0,ML,obj_rel_no_comp_across_inanim_all
The movie the taxi driver loves,0,ML,obj_rel_no_comp_across_inanim_all
The movie the assistant likes,0,ML,obj_rel_no_comp_across_inanim_all
The movie the assistant admires,0,ML,obj_rel_no_comp_across_inanim_all
The movie the assistant hates,0,ML,obj_rel_no_comp_across_inanim_all
The movie the assistant loves,0,ML,obj_rel_no_comp_across_inanim_all
The movie the executive likes,0,ML,obj_rel_no_comp_across_inanim_all
The movie the executive admires,0,ML,obj_rel_no_comp_across_inanim_all
The movie the executive hates,0,ML,obj_rel_no_comp_across_inanim_all
The movie the executive loves,0,ML,obj_rel_no_comp_across_inanim_all
The movie the parent likes,0,ML,obj_rel_no_comp_across_inanim_all
The movie the parent admires,0,ML,obj_rel_no_comp_across_inanim_all
The movie the parent hates,0,ML,obj_rel_no_comp_across_inanim_all
The movie the parent loves,0,ML,obj_rel_no_comp_across_inanim_all
The book the guard likes,0,ML,obj_rel_no_comp_across_inanim_all
The book the guard admires,0,ML,obj_rel_no_comp_across_inanim_all
The book the guard hates,0,ML,obj_rel_no_comp_across_inanim_all
The book the guard loves,0,ML,obj_rel_no_comp_across_inanim_all
The book the chef likes,0,ML,obj_rel_no_comp_across_inanim_all
The book the chef admires,0,ML,obj_rel_no_comp_across_inanim_all
The book the chef hates,0,ML,obj_rel_no_comp_across_inanim_all
The book the chef loves,0,ML,obj_rel_no_comp_across_inanim_all
The book the architect likes,0,ML,obj_rel_no_comp_across_inanim_all
The book the architect admires,0,ML,obj_rel_no_comp_across_inanim_all
The book the architect hates,0,ML,obj_rel_no_comp_across_inanim_all
The book the architect loves,0,ML,obj_rel_no_comp_across_inanim_all
The book the skater likes,0,ML,obj_rel_no_comp_across_inanim_all
The book the skater admires,0,ML,obj_rel_no_comp_across_inanim_all
The book the skater hates,0,ML,obj_rel_no_comp_across_inanim_all
The book the skater loves,0,ML,obj_rel_no_comp_across_inanim_all
The book the dancer likes,0,ML,obj_rel_no_comp_across_inanim_all
The book the dancer admires,0,ML,obj_rel_no_comp_across_inanim_all
The book the dancer hates,0,ML,obj_rel_no_comp_across_inanim_all
The book the dancer loves,0,ML,obj_rel_no_comp_across_inanim_all
The book the minister likes,0,ML,obj_rel_no_comp_across_inanim_all
The book the minister admires,0,ML,obj_rel_no_comp_across_inanim_all
The book the minister hates,0,ML,obj_rel_no_comp_across_inanim_all
The book the minister loves,0,ML,obj_rel_no_comp_across_inanim_all
The book the taxi driver likes,0,ML,obj_rel_no_comp_across_inanim_all
The book the taxi driver admires,0,ML,obj_rel_no_comp_across_inanim_all
The book the taxi driver hates,0,ML,obj_rel_no_comp_across_inanim_all
The book the taxi driver loves,0,ML,obj_rel_no_comp_across_inanim_all
The book the assistant likes,0,ML,obj_rel_no_comp_across_inanim_all
The book the assistant admires,0,ML,obj_rel_no_comp_across_inanim_all
The book the assistant hates,0,ML,obj_rel_no_comp_across_inanim_all
The book the assistant loves,0,ML,obj_rel_no_comp_across_inanim_all
The book the executive likes,0,ML,obj_rel_no_comp_across_inanim_all
The book the executive admires,0,ML,obj_rel_no_comp_across_inanim_all
The book the executive hates,0,ML,obj_rel_no_comp_across_inanim_all
The book the executive loves,0,ML,obj_rel_no_comp_across_inanim_all
The book the parent likes,0,ML,obj_rel_no_comp_across_inanim_all
The book the parent admires,0,ML,obj_rel_no_comp_across_inanim_all
The book the parent hates,0,ML,obj_rel_no_comp_across_inanim_all
The book the parent loves,0,ML,obj_rel_no_comp_across_inanim_all
The game the guard likes,0,ML,obj_rel_no_comp_across_inanim_all
The game the guard admires,0,ML,obj_rel_no_comp_across_inanim_all
The game the guard hates,0,ML,obj_rel_no_comp_across_inanim_all
The game the guard loves,0,ML,obj_rel_no_comp_across_inanim_all
The game the chef likes,0,ML,obj_rel_no_comp_across_inanim_all
The game the chef admires,0,ML,obj_rel_no_comp_across_inanim_all
The game the chef hates,0,ML,obj_rel_no_comp_across_inanim_all
The game the chef loves,0,ML,obj_rel_no_comp_across_inanim_all
The game the architect likes,0,ML,obj_rel_no_comp_across_inanim_all
The game the architect admires,0,ML,obj_rel_no_comp_across_inanim_all
The game the architect hates,0,ML,obj_rel_no_comp_across_inanim_all
The game the architect loves,0,ML,obj_rel_no_comp_across_inanim_all
The game the skater likes,0,ML,obj_rel_no_comp_across_inanim_all
The game the skater admires,0,ML,obj_rel_no_comp_across_inanim_all
The game the skater hates,0,ML,obj_rel_no_comp_across_inanim_all
The game the skater loves,0,ML,obj_rel_no_comp_across_inanim_all
The game the dancer likes,0,ML,obj_rel_no_comp_across_inanim_all
The game the dancer admires,0,ML,obj_rel_no_comp_across_inanim_all
The game the dancer hates,0,ML,obj_rel_no_comp_across_inanim_all
The game the dancer loves,0,ML,obj_rel_no_comp_across_inanim_all
The game the minister likes,0,ML,obj_rel_no_comp_across_inanim_all
The game the minister admires,0,ML,obj_rel_no_comp_across_inanim_all
The game the minister hates,0,ML,obj_rel_no_comp_across_inanim_all
The game the minister loves,0,ML,obj_rel_no_comp_across_inanim_all
The game the taxi driver likes,0,ML,obj_rel_no_comp_across_inanim_all
The game the taxi driver admires,0,ML,obj_rel_no_comp_across_inanim_all
The game the taxi driver hates,0,ML,obj_rel_no_comp_across_inanim_all
The game the taxi driver loves,0,ML,obj_rel_no_comp_across_inanim_all
The game the assistant likes,0,ML,obj_rel_no_comp_across_inanim_all
The game the assistant admires,0,ML,obj_rel_no_comp_across_inanim_all
The game the assistant hates,0,ML,obj_rel_no_comp_across_inanim_all
The game the assistant loves,0,ML,obj_rel_no_comp_across_inanim_all
The game the executive likes,0,ML,obj_rel_no_comp_across_inanim_all
The game the executive admires,0,ML,obj_rel_no_comp_across_inanim_all
The game the executive hates,0,ML,obj_rel_no_comp_across_inanim_all
The game the executive loves,0,ML,obj_rel_no_comp_across_inanim_all
The game the parent likes,0,ML,obj_rel_no_comp_across_inanim_all
The game the parent admires,0,ML,obj_rel_no_comp_across_inanim_all
The game the parent hates,0,ML,obj_rel_no_comp_across_inanim_all
The game the parent loves,0,ML,obj_rel_no_comp_across_inanim_all
The song the guard likes,0,ML,obj_rel_no_comp_across_inanim_all
The song the guard admires,0,ML,obj_rel_no_comp_across_inanim_all
The song the guard hates,0,ML,obj_rel_no_comp_across_inanim_all
The song the guard loves,0,ML,obj_rel_no_comp_across_inanim_all
The song the chef likes,0,ML,obj_rel_no_comp_across_inanim_all
The song the chef admires,0,ML,obj_rel_no_comp_across_inanim_all
The song the chef hates,0,ML,obj_rel_no_comp_across_inanim_all
The song the chef loves,0,ML,obj_rel_no_comp_across_inanim_all
The song the architect likes,0,ML,obj_rel_no_comp_across_inanim_all
The song the architect admires,0,ML,obj_rel_no_comp_across_inanim_all
The song the architect hates,0,ML,obj_rel_no_comp_across_inanim_all
The song the architect loves,0,ML,obj_rel_no_comp_across_inanim_all
The song the skater likes,0,ML,obj_rel_no_comp_across_inanim_all
The song the skater admires,0,ML,obj_rel_no_comp_across_inanim_all
The song the skater hates,0,ML,obj_rel_no_comp_across_inanim_all
The song the skater loves,0,ML,obj_rel_no_comp_across_inanim_all
The song the dancer likes,0,ML,obj_rel_no_comp_across_inanim_all
The song the dancer admires,0,ML,obj_rel_no_comp_across_inanim_all
The song the dancer hates,0,ML,obj_rel_no_comp_across_inanim_all
The song the dancer loves,0,ML,obj_rel_no_comp_across_inanim_all
The song the minister likes,0,ML,obj_rel_no_comp_across_inanim_all
The song the minister admires,0,ML,obj_rel_no_comp_across_inanim_all
The song the minister hates,0,ML,obj_rel_no_comp_across_inanim_all
The song the minister loves,0,ML,obj_rel_no_comp_across_inanim_all
The song the taxi driver likes,0,ML,obj_rel_no_comp_across_inanim_all
The song the taxi driver admires,0,ML,obj_rel_no_comp_across_inanim_all
The song the taxi driver hates,0,ML,obj_rel_no_comp_across_inanim_all
The song the taxi driver loves,0,ML,obj_rel_no_comp_across_inanim_all
The song the assistant likes,0,ML,obj_rel_no_comp_across_inanim_all
The song the assistant admires,0,ML,obj_rel_no_comp_across_inanim_all
The song the assistant hates,0,ML,obj_rel_no_comp_across_inanim_all
The song the assistant loves,0,ML,obj_rel_no_comp_across_inanim_all
The song the executive likes,0,ML,obj_rel_no_comp_across_inanim_all
The song the executive admires,0,ML,obj_rel_no_comp_across_inanim_all
The song the executive hates,0,ML,obj_rel_no_comp_across_inanim_all
The song the executive loves,0,ML,obj_rel_no_comp_across_inanim_all
The song the parent likes,0,ML,obj_rel_no_comp_across_inanim_all
The song the parent admires,0,ML,obj_rel_no_comp_across_inanim_all
The song the parent hates,0,ML,obj_rel_no_comp_across_inanim_all
The song the parent loves,0,ML,obj_rel_no_comp_across_inanim_all
The picture the guard likes,0,ML,obj_rel_no_comp_across_inanim_all
The picture the guard admires,0,ML,obj_rel_no_comp_across_inanim_all
The picture the guard hates,0,ML,obj_rel_no_comp_across_inanim_all
The picture the guard loves,0,ML,obj_rel_no_comp_across_inanim_all
The picture the chef likes,0,ML,obj_rel_no_comp_across_inanim_all
The picture the chef admires,0,ML,obj_rel_no_comp_across_inanim_all
The picture the chef hates,0,ML,obj_rel_no_comp_across_inanim_all
The picture the chef loves,0,ML,obj_rel_no_comp_across_inanim_all
The picture the architect likes,0,ML,obj_rel_no_comp_across_inanim_all
The picture the architect admires,0,ML,obj_rel_no_comp_across_inanim_all
The picture the architect hates,0,ML,obj_rel_no_comp_across_inanim_all
The picture the architect loves,0,ML,obj_rel_no_comp_across_inanim_all
The picture the skater likes,0,ML,obj_rel_no_comp_across_inanim_all
The picture the skater admires,0,ML,obj_rel_no_comp_across_inanim_all
The picture the skater hates,0,ML,obj_rel_no_comp_across_inanim_all
The picture the skater loves,0,ML,obj_rel_no_comp_across_inanim_all
The picture the dancer likes,0,ML,obj_rel_no_comp_across_inanim_all
The picture the dancer admires,0,ML,obj_rel_no_comp_across_inanim_all
The picture the dancer hates,0,ML,obj_rel_no_comp_across_inanim_all
The picture the dancer loves,0,ML,obj_rel_no_comp_across_inanim_all
The picture the minister likes,0,ML,obj_rel_no_comp_across_inanim_all
The picture the minister admires,0,ML,obj_rel_no_comp_across_inanim_all
