sentence,label,group,source
The pilot the architects like,0,ML,obj_rel_no_comp_across_anim_all
The pilot the architects admire,0,ML,obj_rel_no_comp_across_anim_all
The pilot the architects hate,0,ML,obj_rel_no_comp_across_anim_all
The pilot the architects love,0,ML,obj_rel_no_comp_across_anim_all
The pilot the skaters like,0,ML,obj_rel_no_comp_across_anim_all
The pilot the skaters admire,0,ML,obj_rel_no_comp_across_anim_all
The pilot the skaters hate,0,ML,obj_rel_no_comp_across_anim_all
The pilot the skaters love,0,ML,obj_rel_no_comp_across_anim_all
The pilot the dancers like,0,ML,obj_rel_no_comp_across_anim_all
The pilot the dancers admire,0,ML,obj_rel_no_comp_across_anim_all
The pilot the dancers hate,0,ML,obj_rel_no_comp_across_anim_all
The pilot the dancers love,0,ML,obj_rel_no_comp_across_anim_all
The pilot the ministers like,0,ML,obj_rel_no_comp_across_anim_all
The pilot the ministers admire,0,ML,obj_rel_no_comp_across_anim_all
The pilot the ministers hate,0,ML,obj_rel_no_comp_across_anim_all
The pilot the ministers love,0,ML,obj_rel_no_comp_across_anim_all
The pilot the taxi drivers like,0,ML,obj_rel_no_comp_across_anim_all
The pilot the taxi drivers admire,0,ML,obj_rel_no_comp_across_anim_all
The pilot the taxi drivers hate,0,ML,obj_rel_no_comp_across_anim_all
The pilot the taxi drivers love,0,ML,obj_rel_no_comp_across_anim_all
The pilot the assistants like,0,ML,obj_rel_no_comp_across_anim_all
The pilot the assistants admire,0,ML,obj_rel_no_comp_across_anim_all
The pilot the assistants hate,0,ML,obj_rel_no_comp_across_anim_all
The pilot the assistants love,0,ML,obj_rel_no_comp_across_anim_all
The pilot the executives like,0,ML,obj_rel_no_comp_across_anim_all
The pilot the executives admire,0,ML,obj_rel_no_comp_across_anim_all
The pilot the executives hate,0,ML,obj_rel_no_comp_across_anim_all
The pilot the executives love,0,ML,obj_rel_no_comp_across_anim_all
The pilot the parents like,0,ML,obj_rel_no_comp_across_anim_all
The pilot the parents admire,0,ML,obj_rel_no_comp_across_anim_all
The pilot the parents hate,0,ML,obj_rel_no_comp_across_anim_all
The pilot the parents love,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the guards like,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the guards admire,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the guards hate,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the guards love,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the chefs like,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the chefs admire,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the chefs hate,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the chefs love,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the architects like,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the architects admire,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the architects hate,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the architects love,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the skaters like,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the skaters admire,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the skaters hate,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the skaters love,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the dancers like,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the dancers admire,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the dancers hate,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the dancers love,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the ministers like,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the ministers admire,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the ministers hate,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the ministers love,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the taxi drivers like,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the taxi drivers admire,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the taxi drivers hate,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the taxi drivers love,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the assistants like,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the assistants admire,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the assistants hate,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the assistants love,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the executives like,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the executives admire,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the executives hate,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the executives love,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the parents like,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the parents admire,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the parents hate,0,ML,obj_rel_no_comp_across_anim_all
The surgeon the parents love,0,ML,obj_rel_no_comp_across_anim_all
The farmer the guards like,0,ML,obj_rel_no_comp_across_anim_all
The farmer the guards admire,0,ML,obj_rel_no_comp_across_anim_all
The farmer the guards hate,0,ML,obj_rel_no_comp_across_anim_all
The farmer the guards love,0,ML,obj_rel_no_comp_across_anim_all
The farmer the chefs like,0,ML,obj_rel_no_comp_across_anim_all
The farmer the chefs admire,0,ML,obj_rel_no_comp_across_anim_all
The farmer the chefs hate,0,ML,obj_rel_no_comp_across_anim_all
The farmer the chefs love,0,ML,obj_rel_no_comp_across_anim_all
The farmer the architects like,0,ML,obj_rel_no_comp_across_anim_all
The farmer the architects admire,0,ML,obj_rel_no_comp_across_anim_all
The farmer the architects hate,0,ML,obj_rel_no_comp_across_anim_all
The farmer the architects love,0,ML,obj_rel_no_comp_across_anim_all
The farmer the skaters like,0,ML,obj_rel_no_comp_across_anim_all
The farmer the skaters admire,0,ML,obj_rel_no_comp_across_anim_all
The farmer the skaters hate,0,ML,obj_rel_no_comp_across_anim_all
The farmer the skaters love,0,ML,obj_rel_no_comp_across_anim_all
The farmer the dancers like,0,ML,obj_rel_no_comp_across_anim_all
The farmer the dancers admire,0,ML,obj_rel_no_comp_across_anim_all
The farmer the dancers hate,0,ML,obj_rel_no_comp_across_anim_all
The farmer the dancers love,0,ML,obj_rel_no_comp_across_anim_all
The farmer the ministers like,0,ML,obj_rel_no_comp_across_anim_all
The farmer the ministers admire,0,ML,obj_rel_no_comp_across_anim_all
The farmer the ministers hate,0,ML,obj_rel_no_comp_across_anim_all
The farmer the ministers love,0,ML,obj_rel_no_comp_across_anim_all
The farmer the taxi drivers like,0,ML,obj_rel_no_comp_across_anim_all
The farmer the taxi drivers admire,0,ML,obj_rel_no_comp_across_anim_all
The farmer the taxi drivers hate,0,ML,obj_rel_no_comp_across_anim_all
The farmer the taxi drivers love,0,ML,obj_rel_no_comp_across_anim_all
The farmer the assistants like,0,ML,obj_rel_no_comp_across_anim_all
The farmer the assistants admire,0,ML,obj_rel_no_comp_across_anim_all
The farmer the assistants hate,0,ML,obj_rel_no_comp_across_anim_all
The farmer the assistants love,0,ML,obj_rel_no_comp_across_anim_all
The farmer the executives like,0,ML,obj_rel_no_comp_across_anim_all
The farmer the executives admire,0,ML,obj_rel_no_comp_across_anim_all
The farmer the executives hate,0,ML,obj_rel_no_comp_across_anim_all
The farmer the executives love,0,ML,obj_rel_no_comp_across_anim_all
The farmer the parents like,0,ML,obj_rel_no_comp_across_anim_all
The farmer the parents admire,0,ML,obj_rel_no_comp_across_anim_all
The farmer the parents hate,0,ML,obj_rel_no_comp_across_anim_all
The farmer the parents love,0,ML,obj_rel_no_comp_across_anim_all
The manager the guards like,0,ML,obj_rel_no_comp_across_anim_all
The manager the guards admire,0,ML,obj_rel_no_comp_across_anim_all
The manager the guards hate,0,ML,obj_rel_no_comp_across_anim_all
The manager the guards love,0,ML,obj_rel_no_comp_across_anim_all
The manager the chefs like,0,ML,obj_rel_no_comp_across_anim_all
The manager the chefs admire,0,ML,obj_rel_no_comp_across_anim_all
The manager the chefs hate,0,ML,obj_rel_no_comp_across_anim_all
The manager the chefs love,0,ML,obj_rel_no_comp_across_anim_all
The manager the architects like,0,ML,obj_rel_no_comp_across_anim_all
The manager the architects admire,0,ML,obj_rel_no_comp_across_anim_all
The manager the architects hate,0,ML,obj_rel_no_comp_across_anim_all
The manager the architects love,0,ML,obj_rel_no_comp_across_anim_all
The manager the skaters like,0,ML,obj_rel_no_comp_across_anim_all
The manager the skaters admire,0,ML,obj_rel_no_comp_across_anim_all
The manager the skaters hate,0,ML,obj_rel_no_comp_across_anim_all
The manager the skaters love,0,ML,obj_rel_no_comp_across_anim_all
The manager the dancers like,0,ML,obj_rel_no_comp_across_anim_all
The manager the dancers admire,0,ML,obj_rel_no_comp_across_anim_all
The manager the dancers hate,0,ML,obj_rel_no_comp_across_anim_all
The manager the dancers love,0,ML,obj_rel_no_comp_across_anim_all
The manager the ministers like,0,ML,obj_rel_no_comp_across_anim_all
The manager the ministers admire,0,ML,obj_rel_no_comp_across_anim_all
The manager the ministers hate,0,ML,obj_rel_no_comp_across_anim_all
The manager the ministers love,0,ML,obj_rel_no_comp_across_anim_all
The manager the taxi drivers like,0,ML,obj_rel_no_comp_across_anim_all
The manager the taxi drivers admire,0,ML,obj_rel_no_comp_across_anim_all
The manager the taxi drivers hate,0,ML,obj_rel_no_comp_across_anim_all
The manager the taxi drivers love,0,ML,obj_rel_no_comp_across_anim_all
The manager the assistants like,0,ML,obj_rel_no_comp_across_anim_all
The manager the assistants admire,0,ML,obj_rel_no_comp_across_anim_all
The manager the assistants hate,0,ML,obj_rel_no_comp_across_anim_all
The manager the assistants love,0,ML,obj_rel_no_comp_across_anim_all
The manager the executives like,0,ML,obj_rel_no_comp_across_anim_all
The manager the executives admire,0,ML,obj_rel_no_comp_across_anim_all
The manager the executives hate,0,ML,obj_rel_no_comp_across_anim_all
The manager the executives love,0,ML,obj_rel_no_comp_across_anim_all
The manager the parents like,0,ML,obj_rel_no_comp_across_anim_all
The manager the parents admire,0,ML,obj_rel_no_comp_across_anim_all
The manager the parents hate,0,ML,obj_rel_no_comp_across_anim_all
The manager the parents love,0,ML,obj_rel_no_comp_across_anim_all
The customer the guards like,0,ML,obj_rel_no_comp_across_anim_all
The customer the guards admire,0,ML,obj_rel_no_comp_across_anim_all
The customer the guards hate,0,ML,obj_rel_no_comp_across_anim_all
The customer the guards love,0,ML,obj_rel_no_comp_across_anim_all
The customer the chefs like,0,ML,obj_rel_no_comp_across_anim_all
The customer the chefs admire,0,ML,obj_rel_no_comp_across_anim_all
The customer the chefs hate,0,ML,obj_rel_no_comp_across_anim_all
The customer the chefs love,0,ML,obj_rel_no_comp_across_anim_all
The customer the architects like,0,ML,obj_rel_no_comp_across_anim_all
The customer the architects admire,0,ML,obj_rel_no_comp_across_anim_all
The customer the architects hate,0,ML,obj_rel_no_comp_across_anim_all
The customer the architects love,0,ML,obj_rel_no_comp_across_anim_all
The customer the skaters like,0,ML,obj_rel_no_comp_across_anim_all
The customer the skaters admire,0,ML,obj_rel_no_comp_across_anim_all
The customer the skaters hate,0,ML,obj_rel_no_comp_across_anim_all
The customer the skaters love,0,ML,obj_rel_no_comp_across_anim_all
The customer the dancers like,0,ML,obj_rel_no_comp_across_anim_all
The customer the dancers admire,0,ML,obj_rel_no_comp_across_anim_all
The customer the dancers hate,0,ML,obj_rel_no_comp_across_anim_all
The customer the dancers love,0,ML,obj_rel_no_comp_across_anim_all
The customer the ministers like,0,ML,obj_rel_no_comp_across_anim_all
The customer the ministers admire,0,ML,obj_rel_no_comp_across_anim_all
The customer the ministers hate,0,ML,obj_rel_no_comp_across_anim_all
The customer the ministers love,0,ML,obj_rel_no_comp_across_anim_all
The customer the taxi drivers like,0,ML,obj_rel_no_comp_across_anim_all
The customer the taxi drivers admire,0,ML,obj_rel_no_comp_across_anim_all
The customer the taxi drivers hate,0,ML,obj_rel_no_comp_across_anim_all
The customer the taxi drivers love,0,ML,obj_rel_no_comp_across_anim_all
The customer the assistants like,0,ML,obj_rel_no_comp_across_anim_all
The customer the assistants admire,0,ML,obj_rel_no_comp_across_anim_all
The customer the assistants hate,0,ML,obj_rel_no_comp_across_anim_all
The customer the assistants love,0,ML,obj_rel_no_comp_across_anim_all
The customer the executives like,0,ML,obj_rel_no_comp_across_anim_all
The customer the executives admire,0,ML,obj_rel_no_comp_across_anim_all
The customer the executives hate,0,ML,obj_rel_no_comp_across_anim_all
The customer the executives love,0,ML,obj_rel_no_comp_across_anim_all
The customer the parents like,0,ML,obj_rel_no_comp_across_anim_all
The customer the parents admire,0,ML,obj_rel_no_comp_across_anim_all
The customer the parents hate,0,ML,obj_rel_no_comp_across_anim_all
The customer the parents love,0,ML,obj_rel_no_comp_across_anim_all
The officer the guards like,0,ML,obj_rel_no_comp_across_anim_all
The officer the guards admire,0,ML,obj_rel_no_comp_across_anim_all
The officer the guards hate,0,ML,obj_rel_no_comp_across_anim_all
The officer the guards love,0,ML,obj_rel_no_comp_across_anim_all
The officer the chefs like,0,ML,obj_rel_no_comp_across_anim_all
The officer the chefs admire,0,ML,obj_rel_no_comp_across_anim_all
The officer the chefs hate,0,ML,obj_rel_no_comp_across_anim_all
The officer the chefs love,0,ML,obj_rel_no_comp_across_anim_all
The officer the architects like,0,ML,obj_rel_no_comp_across_anim_all
The officer the architects admire,0,ML,obj_rel_no_comp_across_anim_all
The officer the architects hate,0,ML,obj_rel_no_comp_across_anim_all
The officer the architects love,0,ML,obj_rel_no_comp_across_anim_all
The officer the skaters like,0,ML,obj_rel_no_comp_across_anim_all
The officer the skaters admire,0,ML,obj_rel_no_comp_across_anim_all
The officer the skaters hate,0,ML,obj_rel_no_comp_across_anim_all
The officer the skaters love,0,ML,obj_rel_no_comp_across_anim_all
The officer the dancers like,0,ML,obj_rel_no_comp_across_anim_all
The officer the dancers admire,0,ML,obj_rel_no_comp_across_anim_all
The officer the dancers hate,0,ML,obj_rel_no_comp_across_anim_all
The officer the dancers love,0,ML,obj_rel_no_comp_across_anim_all
The officer the ministers like,0,ML,obj_rel_no_comp_across_anim_all
The officer the ministers admire,0,ML,obj_rel_no_comp_across_anim_all
The officer the ministers hate,0,ML,obj_rel_no_comp_across_anim_all
The officer the ministers love,0,ML,obj_rel_no_comp_across_anim_all
The officer the taxi drivers like,0,ML,obj_rel_no_comp_across_anim_all
The officer the taxi drivers admire,0,ML,obj_rel_no_comp_across_anim_all
The officer the taxi drivers hate,0,ML,obj_rel_no_comp_across_anim_all
The officer the taxi drivers love,0,ML,obj_rel_no_comp_across_anim_all
The officer the assistants like,0,ML,obj_rel_no_comp_across_anim_all
The officer the assistants admire,0,ML,obj_rel_no_comp_across_anim_all
The officer the assistants hate,0,ML,obj_rel_no_comp_across_anim_all
The officer the assistants love,0,ML,obj_rel_no_comp_across_anim_all
The officer the executives like,0,ML,obj_rel_no_comp_across_anim_all
The officer the executives admire,0,ML,obj_rel_no_comp_across_anim_all
The officer the executives hate,0,ML,obj_rel_no_comp_across_anim_all
The officer the executives love,0,ML,obj_rel_no_comp_across_anim_all
The officer the parents like,0,ML,obj_rel_no_comp_across_anim_all
The officer the parents admire,0,ML,obj_rel_no_comp_across_anim_all
The officer the parents hate,0,ML,obj_rel_no_comp_across_anim_all
The officer the parents love,0,ML,obj_rel_no_comp_across_anim_all
The teacher the guards like,0,ML,obj_rel_no_comp_across_anim_all
The teacher the guards admire,0,ML,obj_rel_no_comp_across_anim_all
The teacher the guards hate,0,ML,obj_rel_no_comp_across_anim_all
The teacher the guards love,0,ML,obj_rel_no_comp_across_anim_all
The teacher the chefs like,0,ML,obj_rel_no_comp_across_anim_all
The teacher the chefs admire,0,ML,obj_rel_no_comp_across_anim_all
The teacher the chefs hate,0,ML,obj_rel_no_comp_across_anim_all
The teacher the chefs love,0,ML,obj_rel_no_comp_across_anim_all
The teacher the architects like,0,ML,obj_rel_no_comp_across_anim_all
The teacher the architects admire,0,ML,obj_rel_no_comp_across_anim_all
The teacher the architects hate,0,ML,obj_rel_no_comp_across_anim_all
The teacher the architects love,0,ML,obj_rel_no_comp_across_anim_all
The teacher the skaters like,0,ML,obj_rel_no_comp_across_anim_all
The teacher the skaters admire,0,ML,obj_rel_no_comp_across_anim_all
The teacher the skaters hate,0,ML,obj_rel_no_comp_across_anim_all
The teacher the skaters love,0,ML,obj_rel_no_comp_across_anim_all
The teacher the dancers like,0,ML,obj_rel_no_comp_across_anim_all
The teacher the dancers admire,0,ML,obj_rel_no_comp_across_anim_all
The teacher the dancers hate,0,ML,obj_rel_no_comp_across_anim_all
The teacher the dancers love,0,ML,obj_rel_no_comp_across_anim_all
The teacher the ministers like,0,ML,obj_rel_no_comp_across_anim_all
The teacher the ministers admire,0,ML,obj_rel_no_comp_across_anim_all
The teacher the ministers hate,0,ML,obj_rel_no_comp_across_anim_all
The teacher the ministers love,0,ML,obj_rel_no_comp_across_anim_all
The teacher the taxi drivers like,0,ML,obj_rel_no_comp_across_anim_all
The teacher the taxi drivers admire,0,ML,obj_rel_no_comp_across_anim_all
The teacher the taxi drivers hate,0,ML,obj_rel_no_comp_across_anim_all
The teacher the taxi drivers love,0,ML,obj_rel_no_comp_across_anim_all
The teacher the assistants like,0,ML,obj_rel_no_comp_across_anim_all
The teacher the assistants admire,0,ML,obj_rel_no_comp_across_anim_all
The teacher the assistants hate,0,ML,obj_rel_no_comp_across_anim_all
The teacher the assistants love,0,ML,obj_rel_no_comp_across_anim_all
The teacher the executives like,0,ML,obj_rel_no_comp_across_anim_all
The teacher the executives admire,0,ML,obj_rel_no_comp_across_anim_all
The teacher the executives hate,0,ML,obj_rel_no_comp_across_anim_all
The teacher the executives love,0,ML,obj_rel_no_comp_across_anim_all
The teacher the parents like,0,ML,obj_rel_no_comp_across_anim_all
The teacher the parents admire,0,ML,obj_rel_no_comp_across_anim_all
The teacher the parents hate,0,ML,obj_rel_no_comp_across_anim_all
The teacher the parents love,0,ML,obj_rel_no_comp_across_anim_all
The senator the guards like,0,ML,obj_rel_no_comp_across_anim_all
The senator the guards admire,0,ML,obj_rel_no_comp_across_anim_all
The senator the guards hate,0,ML,obj_rel_no_comp_across_anim_all
The senator the guards love,0,ML,obj_rel_no_comp_across_anim_all
The senator the chefs like,0,ML,obj_rel_no_comp_across_anim_all
The senator the chefs admire,0,ML,obj_rel_no_comp_across_anim_all
The senator the chefs hate,0,ML,obj_rel_no_comp_across_anim_all
The senator the chefs love,0,ML,obj_rel_no_comp_across_anim_all
The senator the architects like,0,ML,obj_rel_no_comp_across_anim_all
The senator the architects admire,0,ML,obj_rel_no_comp_across_anim_all
The senator the architects hate,0,ML,obj_rel_no_comp_across_anim_all
The senator the architects love,0,ML,obj_rel_no_comp_across_anim_all
The senator the skaters like,0,ML,obj_rel_no_comp_across_anim_all
The senator the skaters admire,0,ML,obj_rel_no_comp_across_anim_all
The senator the skaters hate,0,ML,obj_rel_no_comp_across_anim_all
The senator the skaters love,0,ML,obj_rel_no_comp_across_anim_all
The senator the dancers like,0,ML,obj_rel_no_comp_across_anim_all
The senator the dancers admire,0,ML,obj_rel_no_comp_across_anim_all
The senator the dancers hate,0,ML,obj_rel_no_comp_across_anim_all
The senator the dancers love,0,ML,obj_rel_no_comp_across_anim_all
The senator the ministers like,0,ML,obj_rel_no_comp_across_anim_all
The senator the ministers admire,0,ML,obj_rel_no_comp_across_anim_all
The senator the ministers hate,0,ML,obj_rel_no_comp_across_anim_all
The senator the ministers love,0,ML,obj_rel_no_comp_across_anim_all
The senator the taxi drivers like,0,ML,obj_rel_no_comp_across_anim_all
The senator the taxi drivers admire,0,ML,obj_rel_no_comp_across_anim_all
The senator the taxi drivers hate,0,ML,obj_rel_no_comp_across_anim_all
The senator the taxi drivers love,0,ML,obj_rel_no_comp_across_anim_all
The senator the assistants like,0,ML,obj_rel_no_comp_across_anim_all
The senator the assistants admire,0,ML,obj_rel_no_comp_across_anim_all
The senator the assistants hate,0,ML,obj_rel_no_comp_across_anim_all
The senator the assistants love,0,ML,obj_rel_no_comp_across_anim_all
The senator the executives like,0,ML,obj_rel_no_comp_across_anim_all
The senator the executives admire,0,ML,obj_rel_no_comp_across_anim_all
The senator the executives hate,0,ML,obj_rel_no_comp_across_anim_all
The senator the executives love,0,ML,obj_rel_no_comp_across_anim_all
The senator the parents like,0,ML,obj_rel_no_comp_across_anim_all
The senator the parents admire,0,ML,obj_rel_no_comp_across_anim_all
The senator the parents hate,0,ML,obj_rel_no_comp_across_anim_all
The senator the parents love,0,ML,obj_rel_no_comp_across_anim_all
The consultant the guards like,0,ML,obj_rel_no_comp_across_anim_all
The consultant the guards admire,0,ML,obj_rel_no_comp_across_anim_all
The consultant the guards hate,0,ML,obj_rel_no_comp_across_anim_all
The consultant the guards love,0,ML,obj_rel_no_comp_across_anim_all
The consultant the chefs like,0,ML,obj_rel_no_comp_across_anim_all
The consultant the chefs admire,0,ML,obj_rel_no_comp_across_anim_all
The consultant the chefs hate,0,ML,obj_rel_no_comp_across_anim_all
The consultant the chefs love,0,ML,obj_rel_no_comp_across_anim_all
The consultant the architects like,0,ML,obj_rel_no_comp_across_anim_all
The consultant the architects admire,0,ML,obj_rel_no_comp_across_anim_all
The consultant the architects hate,0,ML,obj_rel_no_comp_across_anim_all
The consultant the architects love,0,ML,obj_rel_no_comp_across_anim_all
The consultant the skaters like,0,ML,obj_rel_no_comp_across_anim_all
The consultant the skaters admire,0,ML,obj_rel_no_comp_across_anim_all
The consultant the skaters hate,0,ML,obj_rel_no_comp_across_anim_all
The consultant the skaters love,0,ML,obj_rel_no_comp_across_anim_all
The consultant the dancers like,0,ML,obj_rel_no_comp_across_anim_all
The consultant the dancers admire,0,ML,obj_rel_no_comp_across_anim_all
The consultant the dancers hate,0,ML,obj_rel_no_comp_across_anim_all
The consultant the dancers love,0,ML,obj_rel_no_comp_across_anim_all
The consultant the ministers like,0,ML,obj_rel_no_comp_across_anim_all
The consultant the ministers admire,0,ML,obj_rel_no_comp_across_anim_all
The consultant the ministers hate,0,ML,obj_rel_no_comp_across_anim_all
The consultant the ministers love,0,ML,obj_rel_no_comp_across_anim_all
The consultant the taxi drivers like,0,ML,obj_rel_no_comp_across_anim_all
The consultant the taxi drivers admire,0,ML,obj_rel_no_comp_across_anim_all
The consultant the taxi drivers hate,0,ML,obj_rel_no_comp_across_anim_all
The consultant the taxi drivers love,0,ML,obj_rel_no_comp_across_anim_all
The consultant the assistants like,0,ML,obj_rel_no_comp_across_anim_all
The consultant the assistants admire,0,ML,obj_rel_no_comp_across_anim_all
The consultant the assistants hate,0,ML,obj_rel_no_comp_across_anim_all
The consultant the assistants love,0,ML,obj_rel_no_comp_across_anim_all
The consultant the executives like,0,ML,obj_rel_no_comp_across_anim_all
The consultant the executives admire,0,ML,obj_rel_no_comp_across_anim_all
The consultant the executives hate,0,ML,obj_rel_no_comp_across_anim_all
The consultant the executives love,0,ML,obj_rel_no_comp_across_anim_all
The consultant the parents like,0,ML,obj_rel_no_comp_across_anim_all
The consultant the parents admire,0,ML,obj_rel_no_comp_across_anim_all
The consultant the parents hate,0,ML,obj_rel_no_comp_across_anim_all
The consultant the parents love,0,ML,obj_rel_no_comp_across_anim_all
The author the guard likes,0,ML,obj_rel_no_comp_across_anim_all
The author the guard admires,0,ML,obj_rel_no_comp_across_anim_all
The author the guard hates,0,ML,obj_rel_no_comp_across_anim_all
The author the guard loves,0,ML,obj_rel_no_comp_across_anim_all
The author the chef likes,0,ML,obj_rel_no_comp_across_anim_all
The author the chef admires,0,ML,obj_rel_no_comp_across_anim_all
The author the chef hates,0,ML,obj_rel_no_comp_across_anim_all
The author the chef loves,0,ML,obj_rel_no_comp_across_anim_all
The author the architect likes,0,ML,obj_rel_no_comp_across_anim_all
The author the architect admires,0,ML,obj_rel_no_comp_across_anim_all
The author the architect hates,0,ML,obj_rel_no_comp_across_anim_all
The author the architect loves,0,ML,obj_rel_no_comp_across_anim_all
The author the skater likes,0,ML,obj_rel_no_comp_across_anim_all
The author the skater admires,0,ML,obj_rel_no_comp_across_anim_all
The author the skater hates,0,ML,obj_rel_no_comp_across_anim_all
The author the skater loves,0,ML,obj_rel_no_comp_across_anim_all
The author the dancer likes,0,ML,obj_rel_no_comp_across_anim_all
The author the dancer admires,0,ML,obj_rel_no_comp_across_anim_all
The author the dancer hates,0,ML,obj_rel_no_comp_across_anim_all
The author the dancer loves,0,ML,obj_rel_no_comp_across_anim_all
The author the minister likes,0,ML,obj_rel_no_comp_across_anim_all
The author the minister admires,0,ML,obj_rel_no_comp_across_anim_all
The author the minister hates,0,ML,obj_rel_no_comp_across_anim_all
The author the minister loves,0,ML,obj_rel_no_comp_across_anim_all
The author the taxi driver likes,0,ML,obj_rel_no_comp_across_anim_all
The author the taxi driver admires,0,ML,obj_rel_no_comp_across_anim_all
The author the taxi driver hates,0,ML,obj_rel_no_comp_across_anim_all
The author the taxi driver loves,0,ML,obj_rel_no_comp_across_anim_all
The author the assistant likes,0,ML,obj_rel_no_comp_across_anim_all
The author the assistant admires,0,ML,obj_rel_no_comp_across_anim_all
The author the assistant hates,0,ML,obj_rel_no_comp_across_anim_all
The author the assistant loves,0,ML,obj_rel_no_comp_across_anim_all
The author the executive likes,0,ML,obj_rel_no_comp_across_anim_all
The author the executive admires,0,ML,obj_rel_no_comp_across_anim_all
The author the executive hates,0,ML,obj_rel_no_comp_across_anim_all
The author the executive loves,0,ML,obj_rel_no_comp_across_anim_all
The author the parent likes,0,ML,obj_rel_no_comp_across_anim_all
The author the parent admires,0,ML,obj_rel_no_comp_across_anim_all
The author the parent hates,0,ML,obj_rel_no_comp_across_anim_all
The author the parent loves,0,ML,obj_rel_no_comp_across_anim_all
The pilot the guard likes,0,ML,obj_rel_no_comp_across_anim_all
The pilot the guard admires,0,ML,obj_rel_no_comp_across_anim_all
The pilot the guard hates,0,ML,obj_rel_no_comp_across_anim_all
The pilot the guard loves,0,ML,obj_rel_no_comp_across_anim_all
The pilot the chef likes,0,ML,obj_rel_no_comp_across_anim_all
The pilot the chef admires,0,ML,obj_rel_no_comp_across_anim_all
The pilot the chef hates,0,ML,obj_rel_no_comp_across_anim_all
The pilot the chef loves,0,ML,obj_rel_no_comp_across_anim_all
The pilot the architect likes,0,ML,obj_rel_no_comp_across_anim_all
The pilot the architect admires,0,ML,obj_rel_no_comp_across_anim_all
The pilot the architect hates,0,ML,obj_rel_no_comp_across_anim_all
The pilot the architect loves,0,ML,obj_rel_no_comp_across_anim_all
The pilot the skater likes,0,ML,obj_rel_no_comp_across_anim_all
The pilot the skater admires,0,ML,obj_rel_no_comp_across_anim_all
The pilot the skater hates,0,ML,obj_rel_no_comp_across_anim_all
The pilot the skater loves,0,ML,obj_rel_no_comp_across_anim_all
The pilot the dancer likes,0,ML,obj_rel_no_comp_across_anim_all
The pilot the dancer admires,0,ML,obj_rel_no_comp_across_anim_all
The pilot the dancer hates,0,ML,obj_rel_no_comp_across_anim_all
The pilot the dancer loves,0,ML,obj_rel_no_comp_across_anim_all
The pilot the minister likes,0,ML,obj_rel_no_comp_across_anim_all
The pilot the minister admires,0,ML,obj_rel_no_comp_across_anim_all
The pilot the minister hates,0,ML,obj_rel_no_comp_across_anim_all
The pilot the minister loves,0,ML,obj_rel_no_comp_across_anim_all
The pilot the taxi driver likes,0,ML,obj_rel_no_comp_across_anim_all
The pilot the taxi driver admires,0,ML,obj_rel_no_comp_across_anim_all
The pilot the taxi driver hates,0,ML,obj_rel_no_comp_across_anim_all
The pilot the taxi driver loves,0,ML,obj_rel_no_comp_across_anim_all
The pilot the assistant likes,0,ML,obj_rel_no_comp_across_anim_all
The pilot the assistant admires,0,ML,obj_rel_no_comp_across_anim_all
The pilot the assistant hates,0,ML,obj_rel_no_comp_across_anim_all
The pilot the assistant loves,0,ML,obj_rel_no_comp_across_anim_all
